iter	Logloss
168	0.0004085607156
169	0.0004009716064
170	0.0003966280296
171	0.0003915311247
172	0.0003865703419
173	0.0003853652328
174	0.0003790021725
175	0.0003737125173
176	0.0003711114489
177	0.0003665672094
178	0.0003640960045
179	0.0003576618806
180	0.0003548218161
181	0.0003500400595
182	0.0003481856883
183	0.0003436050713
184	0.0003416054547
185	0.0003393894359
186	0.0003347851932
187	0.0003312964737
188	0.0003275315911
189	0.0003214081973
190	0.0003184492514
191	0.0003162083328
192	0.0003121392913
193	0.0003094234578
194	0.0003058153763
195	0.0003015423641
196	0.0002980351076
197	0.0002958130799
198	0.0002933494523
199	0.0002903245799
200	0.0002892455198
201	0.0002863232344
202	0.000285353113
203	0.0002825457603
204	0.0002803510688
205	0.0002778242305
206	0.0002745933682
207	0.0002729860842
208	0.0002694098838
209	0.0002672027051
210	0.0002661835402
211	0.0002646346018
212	0.0002616748326
213	0.0002606113032
214	0.0002592405714
215	0.0002579346411
216	0.0002544390075
217	0.0002534175403
218	0.0002517755032
219	0.0002497034594
220	0.0002477491535
221	0.0002450868301
222	0.0002426213324
223	0.0002408868
224	0.0002391742058
225	0.0002384204417
226	0.000237185549
227	0.0002360171154
228	0.000233390525
229	0.0002315723896
230	0.0002293588743
231	0.0002280229256
232	0.0002268173024
233	0.0002246542014
234	0.0002234527543
235	0.0002218215801
236	0.0002208620682
237	0.0002195001282
238	0.0002180145308
239	0.0002170680575
240	0.0002153919712
241	0.0002141033001
242	0.0002121424563
243	0.0002115565352
244	0.0002108596638
245	0.0002102193795
246	0.0002094084285
247	0.0002076391652
248	0.0002061590366
249	0.0002056144178
250	0.0002041916847
251	0.000201999221
252	0.0002011848018
253	0.0002005399838
254	0.0001997381933
255	0.0001986661665
256	0.0001981565729
257	0.0001974099092
258	0.0001958847381
259	0.0001952830516
260	0.0001926134042
261	0.0001906291954
262	0.0001889712848
263	0.0001879253797
264	0.0001864261478
265	0.0001852847487
266	0.0001843062975
267	0.0001834193394
268	0.0001819886416
269	0.0001799089126
270	0.0001785187721
271	0.000176637426
272	0.000175110586
273	0.0001747905612
274	0.0001742264032
275	0.0001737773493
276	0.0001730827801
277	0.0001722870693
278	0.0001711623631
279	0.0001707783528
280	0.0001695123985
281	0.0001688337326
282	0.0001682341807
283	0.0001675800122
284	0.0001668370888
285	0.000165883407
286	0.0001655827202
287	0.0001648253836
288	0.0001637927257
289	0.0001627789475
290	0.0001620682329
291	0.0001608950682
292	0.0001600393802
293	0.0001584476829
294	0.0001571634077
295	0.0001558440328
296	0.0001551147625
297	0.0001545106731
298	0.0001541892439
299	0.0001535216048
300	0.0001525502726
301	0.0001520590298
302	0.0001517667361
303	0.0001513536051
304	0.0001505273357
305	0.0001501867212
306	0.0001493297406
307	0.0001476397086
308	0.000147179326
309	0.000144909557
310	0.0001441877466
311	0.000143374227
312	0.0001429325864
313	0.0001425014772
314	0.0001416832581
315	0.0001409469619
316	0.000140740335
317	0.0001400562208
318	0.0001394133195
319	0.0001390952561
320	0.0001382404864
321	0.0001375778317
322	0.0001370536182
323	0.0001363110878
324	0.0001355061792
325	0.0001347672343
326	0.0001336102001
327	0.0001329637915
328	0.0001324522924
329	0.0001321640257
330	0.0001310598608
331	0.000129950881
332	0.0001294594947
333	0.0001290766038
334	0.0001286018007
335	0.000128263548
336	0.0001275880579
337	0.0001268980652
338	0.0001264792457
339	0.0001258004233
340	0.0001252873447
341	0.000124876529
342	0.0001244175006
343	0.0001237768941
344	0.0001232849099
345	0.0001223149393
346	0.0001220097449
347	0.0001204188168
348	0.0001194686424
349	0.0001185817327
350	0.0001183171105
351	0.0001168733984
352	0.0001159903929
353	0.0001151434984
354	0.0001143057011
355	0.0001140127778
356	0.0001137235519
357	0.0001131048128
358	0.0001128726378
359	0.0001125072893
360	0.0001122639161
361	0.0001117828283
362	0.0001115501393
363	0.0001102224849
364	0.0001098227929
365	0.000109327754
366	0.0001088556536
367	0.0001081162635
368	0.0001078127436
369	0.00010745693
370	0.0001062251385
371	0.000105781801
372	0.0001055466216
373	0.0001053345539
374	0.0001046381854
375	0.000104163941
376	0.0001037373375
377	0.0001030671969
378	0.0001024124809
379	0.0001013133693
380	0.0001006774437
381	9.963946044e-05
382	9.927536733e-05
383	9.823169373e-05
384	9.760596417e-05
385	9.724692442e-05
386	9.688762948e-05
387	9.649727121e-05
388	9.626642428e-05
389	9.590356983e-05
390	9.553183429e-05
391	9.46156811e-05
392	9.442766197e-05
393	9.413973987e-05
394	9.375578165e-05
395	9.343678132e-05
396	9.305605479e-05
397	9.286980517e-05
398	9.196605161e-05
399	9.109011106e-05
400	9.083675034e-05
401	9.067525156e-05
402	8.984789811e-05
403	8.952589892e-05
404	8.870124072e-05
405	8.791083843e-05
406	8.760347404e-05
407	8.710856549e-05
408	8.68676994e-05
409	8.657820895e-05
410	8.584408835e-05
411	8.553506061e-05
412	8.481451496e-05
413	8.411125094e-05
414	8.343821578e-05
415	8.278409392e-05
416	8.249535598e-05
417	8.229429275e-05
418	8.166581392e-05
419	8.105342276e-05
420	8.041129261e-05
421	7.980771549e-05
422	7.954099029e-05
423	7.895956002e-05
424	7.870965265e-05
425	7.81414248e-05
426	7.789123431e-05
427	7.733963802e-05
428	7.72192888e-05
429	7.70268701e-05
430	7.650536299e-05
431	7.600115985e-05
432	7.582238317e-05
433	7.56579861e-05
434	7.51461219e-05
435	7.466711849e-05
436	7.448912412e-05
437	7.402429543e-05
438	7.355860993e-05
439	7.310222555e-05
440	7.264753059e-05
441	7.222716603e-05
442	7.20256269e-05
443	7.162518613e-05
444	7.118834462e-05
445	7.098459266e-05
446	7.083522249e-05
447	7.042315695e-05
448	7.027576119e-05
449	7.006052323e-05
450	6.967471354e-05
451	6.959356274e-05
452	6.921391468e-05
453	6.883243658e-05
454	6.846799608e-05
455	6.81229094e-05
456	6.799957529e-05
457	6.764838938e-05
458	6.731188577e-05
459	6.696389336e-05
460	6.663123239e-05
461	6.65109884e-05
462	6.617823802e-05
463	6.586773694e-05
464	6.555398833e-05
465	6.537150219e-05
466	6.507538632e-05
467	6.478230655e-05
468	6.461702008e-05
469	6.431167107e-05
470	6.413848139e-05
471	6.385114137e-05
472	6.356996205e-05
473	6.329375133e-05
474	6.302815676e-05
475	6.275544129e-05
476	6.248689443e-05
477	6.221656315e-05
478	6.196905673e-05
479	6.177282333e-05
480	6.151970103e-05
481	6.12730952e-05
482	6.102565769e-05
483	6.082578935e-05
484	6.062620971e-05
485	6.039441563e-05
486	6.033572182e-05
487	6.01108009e-05
488	5.9883927e-05
489	5.966023076e-05
490	5.959494039e-05
491	5.937287956e-05
492	5.920187756e-05
493	5.905995052e-05
494	5.901084654e-05
495	5.884802341e-05
496	5.863699783e-05
497	5.854850076e-05
498	5.837584101e-05
499	5.824566912e-05
500	5.80479214e-05
501	5.795709789e-05
502	5.790712964e-05
503	5.77263888e-05
504	5.752511695e-05
505	5.732654128e-05
506	5.728412885e-05
507	5.708713643e-05
508	5.696597788e-05
509	5.676298495e-05
510	5.663107708e-05
511	5.658192001e-05
512	5.634588934e-05
513	5.615005735e-05
514	5.595877115e-05
515	5.591071676e-05
516	5.572745577e-05
517	5.553581845e-05
518	5.53582795e-05
519	5.53123327e-05
520	5.519362632e-05
521	5.512479786e-05
522	5.494327191e-05
523	5.476953182e-05
524	5.460168235e-05
525	5.443614908e-05
526	5.432462506e-05
527	5.428332556e-05
528	5.411548633e-05
529	5.397744942e-05
530	5.386824068e-05
531	5.376661383e-05
532	5.366214551e-05
533	5.356346071e-05
534	5.34295449e-05
535	5.338547379e-05
536	5.330403056e-05
537	5.3272889e-05
538	5.317392386e-05
539	5.307861604e-05
540	5.299128499e-05
541	5.290018301e-05
542	5.285883881e-05
543	5.276265182e-05
544	5.265651364e-05
545	5.255891569e-05
546	5.246138293e-05
547	5.236625019e-05
548	5.228337646e-05
549	5.219146423e-05
550	5.209399015e-05
551	5.200394616e-05
552	5.190870445e-05
553	5.182107445e-05
554	5.179149006e-05
555	5.169949681e-05
556	5.16056139e-05
557	5.157363135e-05
558	5.148760043e-05
559	5.139802396e-05
560	5.13152061e-05
561	5.121620465e-05
562	5.113377608e-05
563	5.10661304e-05
564	5.097625125e-05
565	5.076772068e-05
566	5.068157054e-05
567	5.059170537e-05
568	5.05062025e-05
569	5.042273365e-05
570	5.032391567e-05
571	5.023684725e-05
572	5.013216194e-05
573	5.005784705e-05
574	4.99759987e-05
575	4.989312962e-05
576	4.980908427e-05
577	4.973682947e-05
578	4.965481069e-05
579	4.957882594e-05
580	4.950001277e-05
581	4.942000937e-05
582	4.934254009e-05
583	4.926224798e-05
584	4.919165559e-05
585	4.911305103e-05
586	4.903313145e-05
587	4.895665776e-05
588	4.893316142e-05
589	4.890585411e-05
590	4.884473793e-05
591	4.876757134e-05
592	4.869086854e-05
593	4.861738812e-05
594	4.854374472e-05
595	4.851374682e-05
596	4.8325493e-05
597	4.825314879e-05
598	4.818200972e-05
599	4.811583739e-05
600	4.8091189e-05
601	4.801450018e-05
602	4.794032499e-05
603	4.776334949e-05
604	4.766363278e-05
605	4.759857245e-05
606	4.752707761e-05
607	4.744264949e-05
608	4.735109024e-05
609	4.725599755e-05
610	4.705930687e-05
611	4.688218888e-05
612	4.682770465e-05
613	4.666284006e-05
614	4.659489449e-05
615	4.650100973e-05
616	4.643135704e-05
617	4.636352509e-05
618	4.629210662e-05
619	4.622147512e-05
620	4.615343548e-05
621	4.608766176e-05
622	4.600724857e-05
623	4.583631828e-05
624	4.5756354e-05
625	4.56844978e-05
626	4.559021723e-05
627	4.542410001e-05
628	4.534136411e-05
629	4.526762478e-05
630	4.522006121e-05
631	4.514239915e-05
632	4.506441578e-05
633	4.498540796e-05
634	4.490791913e-05
635	4.486136325e-05
636	4.48099887e-05
637	4.473369941e-05
638	4.46648011e-05
639	4.462026898e-05
640	4.454229586e-05
641	4.436459113e-05
642	4.430172499e-05
643	4.422699008e-05
644	4.416596517e-05
645	4.410975799e-05
646	4.401684739e-05
647	4.394474253e-05
648	4.387491476e-05
649	4.380299803e-05
650	4.3735791e-05
651	4.366452154e-05
652	4.35904013e-05
653	4.351892136e-05
654	4.345047381e-05
655	4.338719882e-05
656	4.331353586e-05
657	4.323183559e-05
658	4.316367954e-05
659	4.310282413e-05
660	4.303810745e-05
661	4.297303036e-05
662	4.288655519e-05
663	4.281142354e-05
664	4.266482778e-05
665	4.259689245e-05
666	4.25336184e-05
667	4.247933999e-05
668	4.241852276e-05
669	4.233191907e-05
670	4.227383249e-05
671	4.223230481e-05
672	4.217043612e-05
673	4.212166369e-05
674	4.206050839e-05
675	4.200130235e-05
676	4.194791988e-05
677	4.18896554e-05
678	4.183034319e-05
679	4.174190853e-05
680	4.168643896e-05
681	4.162873421e-05
682	4.156752862e-05
683	4.151316173e-05
684	4.146091919e-05
685	4.140086472e-05
686	4.125165567e-05
687	4.119503126e-05
688	4.114539735e-05
689	4.108236823e-05
690	4.10356326e-05
691	4.098693561e-05
692	4.093694873e-05
693	4.08822801e-05
694	4.083124455e-05
695	4.078071006e-05
696	4.072962049e-05
697	4.067665152e-05
698	4.06139167e-05
699	4.054526892e-05
700	4.049823061e-05
701	4.045553971e-05
702	4.04054895e-05
703	4.027242307e-05
704	4.011629336e-05
705	4.007101338e-05
706	4.002174735e-05
707	3.997229505e-05
708	3.983985819e-05
709	3.979061265e-05
710	3.974668123e-05
711	3.968485957e-05
712	3.955983138e-05
713	3.948903736e-05
714	3.944258345e-05
715	3.931911616e-05
716	3.919598181e-05
717	3.915400524e-05
718	3.908933233e-05
719	3.904198762e-05
720	3.899161704e-05
721	3.894637339e-05
722	3.889290662e-05
723	3.885043878e-05
724	3.880789038e-05
725	3.874537302e-05
726	3.862367896e-05
727	3.858201299e-05
728	3.853958379e-05
729	3.84015115e-05
730	3.836069955e-05
731	3.83144184e-05
732	3.819291852e-05
733	3.815833386e-05
734	3.810526896e-05
735	3.806884447e-05
736	3.802091628e-05
737	3.796764463e-05
738	3.792647365e-05
739	3.789033089e-05
740	3.785140021e-05
741	3.781440575e-05
742	3.76945273e-05
743	3.763748985e-05
744	3.75983431e-05
745	3.754570242e-05
746	3.7510172e-05
747	3.739922121e-05
748	3.735225275e-05
749	3.731421661e-05
750	3.720111167e-05
751	3.715912346e-05
752	3.710695263e-05
753	3.698832821e-05
754	3.695037588e-05
755	3.689613333e-05
756	3.678906895e-05
757	3.6752671e-05
758	3.671263577e-05
759	3.667714167e-05
760	3.664341802e-05
761	3.660329105e-05
762	3.656284604e-05
763	3.651876654e-05
764	3.640553728e-05
765	3.635430709e-05
766	3.631737363e-05
767	3.628251608e-05
768	3.62514304e-05
769	3.614261048e-05
770	3.611019067e-05
771	3.607338667e-05
772	3.604119737e-05
773	3.600401059e-05
774	3.589105606e-05
775	3.58565608e-05
776	3.579725884e-05
777	3.576126229e-05
778	3.572544409e-05
779	3.561750287e-05
780	3.551102756e-05
781	3.540372942e-05
782	3.530108696e-05
783	3.525466658e-05
784	3.522091033e-05
785	3.518486023e-05
786	3.515259083e-05
787	3.510685451e-05
788	3.50676435e-05
789	3.503434826e-05
790	3.500003181e-05
791	3.489985829e-05
792	3.485748824e-05
793	3.47594358e-05
794	3.471872071e-05
795	3.467924008e-05
796	3.458352666e-05
797	3.455174528e-05
798	3.450602945e-05
799	3.447181452e-05
800	3.443655092e-05
801	3.43940882e-05
802	3.428844549e-05
803	3.425501846e-05
804	3.421519697e-05
805	3.418113245e-05
806	3.412708407e-05
807	3.402700927e-05
808	3.39818974e-05
809	3.388390411e-05
810	3.385317931e-05
811	3.382125124e-05
812	3.378822841e-05
813	3.375366004e-05
814	3.372616228e-05
815	3.369291127e-05
816	3.365678526e-05
817	3.362620808e-05
818	3.359640669e-05
819	3.356334753e-05
820	3.353226138e-05
821	3.348809201e-05
822	3.339787899e-05
823	3.336762823e-05
824	3.327241726e-05
825	3.324021539e-05
826	3.314696392e-05
827	3.310623066e-05
828	3.307580063e-05
829	3.302806057e-05
830	3.299391316e-05
831	3.290042933e-05
832	3.28561198e-05
833	3.276083479e-05
834	3.273217194e-05
835	3.270096192e-05
836	3.267102875e-05
837	3.26389675e-05
838	3.260926111e-05
839	3.257873747e-05
840	3.248564014e-05
841	3.245414328e-05
842	3.241485124e-05
843	3.238676069e-05
844	3.2355187e-05
845	3.232677653e-05
846	3.228331218e-05
847	3.225779114e-05
848	3.222651267e-05
849	3.218054958e-05
850	3.215105645e-05
851	3.212241875e-05
852	3.209342761e-05
853	3.206617571e-05
854	3.203429375e-05
855	3.200699296e-05
856	3.197025694e-05
857	3.188096499e-05
858	3.185398597e-05
859	3.175919037e-05
860	3.173423139e-05
861	3.169749863e-05
862	3.16085075e-05
863	3.157966351e-05
864	3.155134432e-05
865	3.151450306e-05
866	3.142808098e-05
867	3.134427965e-05
868	3.130536247e-05
869	3.126203176e-05
870	3.117899038e-05
871	3.115243744e-05
872	3.112440929e-05
873	3.10974149e-05
874	3.107266035e-05
875	3.098901128e-05
876	3.096175101e-05
877	3.092709184e-05
878	3.090055007e-05
879	3.08720395e-05
880	3.083848814e-05
881	3.080965579e-05
882	3.078519832e-05
883	3.076014854e-05
884	3.073667875e-05
885	3.06437118e-05
886	3.056800039e-05
887	3.05331205e-05
888	3.050602321e-05
889	3.048215387e-05
890	3.045134433e-05
891	3.042713273e-05
892	3.039968293e-05
893	3.037450556e-05
894	3.029675782e-05
895	3.022726439e-05
896	3.019536333e-05
897	3.017162532e-05
898	3.014266724e-05
899	3.011520999e-05
900	3.008616855e-05
901	3.005535994e-05
902	3.003126057e-05
903	2.995768609e-05
904	2.993404539e-05
905	2.990853135e-05
906	2.988206036e-05
907	2.985782456e-05
908	2.983308956e-05
909	2.975966968e-05
910	2.973300358e-05
911	2.970899781e-05
912	2.963604266e-05
913	2.960416209e-05
914	2.958150161e-05
915	2.951279283e-05
916	2.944562444e-05
917	2.942021284e-05
918	2.9348379e-05
919	2.932142187e-05
920	2.929899655e-05
921	2.926737582e-05
922	2.923093643e-05
923	2.91552227e-05
924	2.912585204e-05
925	2.910030633e-05
926	2.907585539e-05
927	2.90103755e-05
928	2.898052428e-05
929	2.896006266e-05
930	2.893644013e-05
931	2.891364973e-05
932	2.88897329e-05
933	2.886741795e-05
934	2.882450633e-05
935	2.878673328e-05
936	2.876287606e-05
937	2.874067379e-05
938	2.871533763e-05
939	2.868398093e-05
940	2.866042685e-05
941	2.86295223e-05
942	2.856428223e-05
943	2.85442546e-05
944	2.852126211e-05
945	2.845623577e-05
946	2.838959079e-05
947	2.831867244e-05
948	2.828851389e-05
949	2.826616634e-05
950	2.824411122e-05
951	2.822170965e-05
952	2.819960471e-05
953	2.81786304e-05
954	2.815617993e-05
955	2.811653819e-05
956	2.809242439e-05
957	2.803098736e-05
958	2.799665881e-05
959	2.797299251e-05
960	2.795076743e-05
961	2.793118265e-05
962	2.787314728e-05
963	2.785128728e-05
964	2.783082984e-05
965	2.780564921e-05
966	2.778230002e-05
967	2.771785203e-05
968	2.769782208e-05
969	2.767846035e-05
970	2.761052595e-05
971	2.758936584e-05
972	2.756289672e-05
973	2.75289719e-05
974	2.749845525e-05
975	2.747686766e-05
976	2.741286671e-05
977	2.73518851e-05
978	2.733049123e-05
979	2.730322676e-05
980	2.724426659e-05
981	2.722222684e-05
982	2.718790853e-05
983	2.716952842e-05
984	2.714925306e-05
985	2.712701168e-05
986	2.70918319e-05
987	2.702720696e-05
988	2.69667781e-05
989	2.693508193e-05
990	2.687281976e-05
991	2.684727404e-05
992	2.681492921e-05
993	2.679381287e-05
994	2.676476724e-05
995	2.674396057e-05
996	2.671257872e-05
997	2.669196529e-05
998	2.666974859e-05
999	2.664827835e-05
